"No.","Time","Source","Destination","Protocol","Length","Info"
"17102","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6102341 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17103","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6103723 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17104","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6105105 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17105","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6106487 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17106","207.539063","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17107","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6109251 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17108","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6110633 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17109","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [PSH, ACK] Seq=6112015 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17110","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6113397 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17111","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6114779 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17112","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6116161 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17113","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6117543 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17114","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6118925 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17115","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6120307 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17116","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6121689 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17117","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6123071 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17118","207.539063","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17119","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6125835 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17120","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6127217 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17121","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6128599 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17122","207.539063","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6129981 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17124","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6131363 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17125","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6132745 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17126","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6134127 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17127","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6135509 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17128","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6136891 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17129","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6138273 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17130","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6139655 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17131","207.539624","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17132","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6142419 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17133","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6143801 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17134","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6145183 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17135","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6146565 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17136","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6147947 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17137","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6149329 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17138","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [PSH, ACK] Seq=6150711 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17139","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6152093 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17140","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6153475 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17141","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6154857 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17142","207.539624","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17143","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6157621 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17144","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6159003 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17145","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6160385 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17146","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6161767 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17147","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6163149 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17148","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6164531 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17149","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6165913 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17150","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6167295 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17151","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6168677 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17152","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6170059 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17153","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6171441 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17154","207.539624","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17155","207.539624","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6174205 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17157","207.539977","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6175587 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17158","207.539977","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [PSH, ACK] Seq=6176969 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17159","207.539977","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6178351 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17160","207.539977","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6179733 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17161","207.539977","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6181115 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17163","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6182497 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17164","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6183879 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17165","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6185261 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17166","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6186643 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17167","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6188025 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17168","207.540112","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17169","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6190789 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17170","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6192171 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17171","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6193553 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17172","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6194935 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17173","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6196317 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17174","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6197699 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17175","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6199081 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17176","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6200463 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17177","207.540112","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6201845 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17179","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6203227 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17180","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6204609 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17181","207.541214","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17182","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6207373 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17183","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6208755 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17184","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6210137 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17185","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6211519 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17186","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6212901 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17187","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6214283 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17188","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [PSH, ACK] Seq=6215665 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17189","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6217047 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17190","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6218429 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17191","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6219811 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17192","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6221193 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17193","207.541214","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17194","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6223957 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17195","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6225339 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17196","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6226721 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17197","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6228103 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17198","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6229485 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17199","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6230867 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17200","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6232249 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17201","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6233631 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17202","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6235013 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17203","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6236395 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17204","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6237777 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17205","207.541214","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17206","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6240541 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17207","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [PSH, ACK] Seq=6241923 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17208","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6243305 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17209","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6244687 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17210","207.541214","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6246069 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17212","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6247451 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17213","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6248833 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17214","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6250215 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17215","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6251597 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17216","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6252979 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17217","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6254361 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17218","207.541631","176.235.75.83","172.16.7.65","TLSv1.3","1436","Application Data"
"17219","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6257125 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17220","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6258507 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17221","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6259889 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17222","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6261271 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17223","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6262653 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17224","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6264035 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
"17225","207.541631","176.235.75.83","172.16.7.65","TCP","1436","443  >  54102 [ACK] Seq=6265417 Ack=121847 Win=318720 Len=1382 [TCP segment of a reassembled PDU]"
